path,classification,reason,canonical_replacement,recovery_branch,recovery_tag,recovery_commit,kind
defense3/MANIFEST.yaml,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
defense3/PAPER-STATE.md,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
defense3/README.md,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
defense3/REPAIR_HISTORY.md,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
defense3/REPORT.md,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
defense3/REPORT.pdf,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
defense3/REPORT.tex,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
defense3/RESUME_DEFENSE3.md,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
defense3/analysis/analyze_blocked.py,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
defense3/analysis/analyze_capture_f.py,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
defense3/analysis/analyze_check2.py,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
defense3/analysis/analyze_defense3.py,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
defense3/analysis/analyze_dsweep.py,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
defense3/analysis/analyze_gate34.py,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
defense3/analysis/analyze_ksweep_hold.py,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
defense3/analysis/analyze_observer.py,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
defense3/analysis/assert_salu_asm.py,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
defense3/analysis/test_tag_domain.py,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
defense3/analysis/verify_manifest.py,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
defense3/archive/audit/ORIGINAL_AUDIT.md,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
defense3/archive/directions/meeting_direction_2026-07-29.md,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
defense3/archive/pre_audit/case_a_defense3_fixed_ack_delay.p4,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
defense3/archive/pre_audit/case_a_defense3_repair_candidate.p4,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
defense3/artifacts/assembly/build_live_9.13.1.bfa,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
defense3/artifacts/assembly/build_synth_9.13.1.bfa,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
defense3/artifacts/assembly/bx_core.bfa,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
defense3/artifacts/assembly/bx_fulltel.bfa,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
defense3/artifacts/assembly/bx_synth.bfa,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
defense3/artifacts/final/final_core_sde9132.bfa,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
defense3/artifacts/final/final_core_sde9132.table_summary.log,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
defense3/artifacts/final/final_injector_sde9132.bfa,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
defense3/artifacts/final/final_injector_sde9132.table_summary.log,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
defense3/artifacts/final/final_synthetic_sde9132.bfa,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
defense3/artifacts/final/final_synthetic_sde9132.table_summary.log,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
defense3/artifacts/final/final_telemetry_sde9132.bfa,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
defense3/artifacts/final/final_telemetry_sde9132.table_summary.log,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
defense3/artifacts/resources/build_live_9.13.1.table_summary.log,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
defense3/artifacts/resources/build_synth_9.13.1.table_summary.log,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
defense3/artifacts/resources/bx_core.table_summary.log,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
defense3/artifacts/resources/bx_fulltel.table_summary.log,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
defense3/artifacts/resources/bx_synth.table_summary.log,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
defense3/artifacts/resources_repair/inject_r1r2r3.table_summary.log,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
defense3/artifacts/resources_repair/probe_fifth_action_FAIL.log,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
defense3/artifacts/resources_repair/probe_four_actions_OK.log,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
defense3/artifacts/resources_repair/probe_three_operands_FAIL.log,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
defense3/artifacts/resources_repair/repair_base2.table_summary.log,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
